transaction_id,customerID,transaction_date,service_type,amount
513,6854-EXGSF,2023-11-22,Phone,2732.94
514,2082-CEFLT,2022-03-30,Internet,714.03
515,1384-RCUXW,2022-11-04,Internet,2777.97
516,0207-MDKNV,2023-06-30,Internet,592.51
517,8361-LBRDI,2023-01-06,Phone,2259.85
518,0550-DCXLH,2023-03-27,Phone,2886.45
519,2969-VAPYH,2022-06-16,Phone,612.64
520,0723-DRCLG,2023-01-27,Add-on,1418.25
521,6598-KELSS,2023-09-29,Add-on,1144.88
522,8071-SBTRN,2023-05-06,Add-on,1287.74
523,6741-QRLUP,2022-05-30,Phone,2308.79
524,3606-SBKRY,2023-04-13,Phone,2051.33
525,7207-RMRDB,2023-12-02,Add-on,2912.32
526,5376-PCKNB,2022-02-12,Streaming,719.34
527,7359-WWYJV,2022-01-29,Streaming,1721.13
528,9225-BZLNZ,2023-09-24,Streaming,1457.55
529,1682-VCOIO,2022-01-31,Streaming,2772.8
530,9445-ZUEQE,2023-11-24,Add-on,229.73
531,9101-BWFSS,2023-11-05,Internet,2969.68
532,1965-AKTSX,2022-05-08,Internet,1543.26
533,9753-OYLBX,2022-10-21,Streaming,1951.51
534,3672-YITQD,2023-03-17,Phone,1208.15
535,6013-BHCAW,2023-01-23,Streaming,2587.07
536,5478-JJVZK,2023-10-04,Streaming,1773.57
537,4381-MHQDC,2023-06-08,Internet,2055.87
538,9560-BBZXK,2023-07-01,Phone,2016.93
539,8756-RDDLT,2023-12-11,Internet,1219.15
540,3097-FQTVJ,2022-04-20,Phone,412.77
541,8807-ARQET,2022-11-24,Add-on,2461.58
542,7409-JURKQ,2023-02-09,Internet,1011.2
543,7426-RHZGU,2022-09-02,Add-on,2577.0
544,4829-AUOAX,2022-06-12,Add-on,1904.2
545,1751-NCDLI,2023-07-14,Streaming,1190.37
546,6522-OIQSX,2023-02-03,Phone,1863.89
547,5956-VKDTT,2023-08-06,Internet,2007.38
548,6838-HVLXG,2023-02-03,Streaming,2178.71
549,7845-URHJN,2023-05-08,Internet,2502.55
550,6261-LHRTG,2023-10-08,Add-on,647.31
551,3716-UVSPD,2022-08-27,Internet,2843.6
552,9378-FXTIZ,2023-04-10,Internet,1350.35
553,2400-XIWIO,2023-08-03,Streaming,2609.26
554,7740-KKCXF,2022-02-01,Phone,817.34
555,4616-EWBNJ,2022-05-03,Internet,281.28
556,9110-HSGTV,2023-06-18,Add-on,1805.36
557,0531-ZZJWQ,2023-10-29,Add-on,1109.07
558,4182-BGSIQ,2022-04-20,Streaming,2956.49
559,6979-TNDEU,2022-09-28,Add-on,492.47
560,1218-VKFPE,2023-01-15,Internet,332.45
561,6502-MJQAE,2022-10-27,Phone,326.05
562,6075-SLNIL,2023-09-19,Internet,807.25
563,2027-FECZV,2022-09-06,Streaming,1821.74
564,8903-WMRNW,2023-06-05,Add-on,1615.58
565,7919-ZODZZ,2022-02-03,Internet,1180.21
566,0999-QXNSA,2022-08-16,Internet,448.62
567,2916-BQZLN,2023-08-08,Add-on,854.46
568,5774-XZTQC,2023-02-03,Phone,715.61
569,0815-MFZGM,2023-12-25,Phone,2287.87
570,2235-ZGKPT,2023-08-07,Phone,2383.85
571,3677-TNKIO,2023-07-24,Add-on,2375.64
572,5552-ZNFSJ,2022-08-08,Internet,2913.31
573,1028-FFNJK,2023-01-06,Streaming,2675.87
574,2122-SZZZD,2023-06-12,Internet,1593.85
575,1328-EUZHC,2022-03-16,Add-on,1361.82
576,6648-INWPS,2023-09-10,Add-on,2764.15
577,3410-MHHUM,2022-05-16,Internet,1911.43
578,4828-FAZPK,2022-03-15,Add-on,1024.32
579,7503-EPSZW,2022-09-11,Internet,1780.5
580,5572-ZDXHY,2022-01-18,Internet,2978.02
581,1448-CYWKC,2022-02-12,Phone,2578.52
582,7587-AOVVU,2022-02-19,Add-on,987.58
583,1583-IHQZE,2023-05-30,Add-on,2868.27
584,8822-KNBHV,2023-07-25,Phone,2948.09
585,1088-AUUZZ,2023-07-30,Phone,847.27
586,2911-IJORQ,2023-08-05,Phone,2707.66
587,5032-MIYKT,2022-10-30,Streaming,2672.97
588,2988-PLAHS,2022-05-22,Add-on,311.31
589,6407-GSJNL,2022-07-21,Internet,2075.13
590,6950-TWMYB,2022-07-26,Internet,1054.79
591,6695-AMZUF,2023-02-19,Internet,2088.92
592,8624-GIOUT,2022-08-09,Add-on,2757.96
593,3229-USWAR,2022-12-28,Streaming,1596.58
594,1395-OFUWC,2022-03-22,Add-on,1360.36
595,6777-TGHTM,2023-07-17,Add-on,2780.29
596,6838-HVLXG,2022-10-12,Add-on,2927.52
597,9710-ZUSHQ,2023-01-04,Add-on,374.26
598,4459-BBGHE,2023-05-07,Add-on,2783.97
599,6771-XWBDM,2022-12-12,Streaming,431.75
600,1032-MAELW,2022-07-23,Phone,1144.4
601,4248-QPAVC,2022-01-25,Internet,2335.21
602,0536-ACXIP,2023-07-07,Add-on,2375.7
603,3863-IUBJR,2022-03-10,Add-on,2232.3
604,1184-PJVDB,2023-05-31,Add-on,309.51
605,0626-QXNGV,2023-05-07,Internet,572.3
606,6979-ZNSFF,2022-08-28,Streaming,2821.41
607,5465-BUBFA,2022-12-27,Internet,428.09
608,4322-RCYMT,2023-03-17,Streaming,419.93
609,8909-BOLNL,2022-01-31,Phone,2539.81
610,0807-ZABDG,2023-09-21,Add-on,1995.54
611,1897-RCFUM,2023-12-08,Streaming,1184.64
612,0730-KOAVE,2023-08-25,Internet,663.99
613,6308-CQRBU,2023-11-21,Streaming,2675.68
614,8200-LGKSR,2023-10-19,Streaming,2967.91
615,2252-NKNSI,2023-12-15,Phone,339.92
616,8332-OSJDW,2022-11-18,Add-on,1751.52
617,7409-JURKQ,2022-12-10,Add-on,931.65
618,9129-UXERG,2023-12-16,Internet,2530.68
619,4806-HIPDW,2023-06-20,Internet,1169.0
620,7854-FOKSF,2022-12-21,Phone,2200.96
621,3292-PBZEJ,2023-04-16,Streaming,1710.67
622,0420-HLGXF,2022-04-15,Streaming,1716.27
623,3255-GRXMG,2022-11-18,Internet,2602.4
624,2351-BKRZW,2023-07-26,Add-on,1517.13
625,7730-IUTDZ,2023-06-11,Streaming,2567.68
626,1580-BMCMR,2023-05-19,Phone,1217.6
627,8676-OOQEJ,2022-03-26,Internet,689.39
628,0778-NELLA,2023-12-10,Streaming,1475.34
629,9708-KFDBY,2022-08-23,Add-on,1595.4
630,8749-TZYEC,2022-09-20,Add-on,1539.47
631,9646-NMHXE,2022-01-06,Phone,2463.33
632,2520-SGTTA,2023-05-09,Phone,1781.1
633,1254-IZEYF,2022-10-16,Internet,2687.64
634,2190-PHBHR,2023-07-24,Internet,1639.72
635,2888-ADFAO,2023-10-19,Add-on,829.2
636,2516-VQRRV,2023-07-08,Add-on,562.59
637,2920-RNCEZ,2022-12-16,Streaming,2631.42
638,7175-NTIXE,2022-07-19,Streaming,357.28
639,3115-CZMZD,2023-11-17,Streaming,529.31
640,3486-KHMLI,2022-12-01,Phone,378.24
641,9375-MHRRS,2023-08-30,Phone,1386.46
642,9522-ZSINC,2022-08-05,Streaming,1691.32
643,8620-RJPZN,2023-09-15,Add-on,255.65
644,8823-RLPWL,2022-12-19,Internet,1643.64
645,6230-BSUXY,2023-11-23,Phone,1302.53
646,1262-OPMFY,2023-11-06,Phone,2366.21
647,1784-BXEFA,2023-09-23,Streaming,2523.88
648,5249-QYHEX,2022-11-21,Internet,2117.91
649,5256-SKJGO,2022-08-16,Phone,1525.79
650,6464-KEXXH,2022-05-25,Internet,805.22
651,9592-ERDKV,2022-11-04,Phone,2571.92
652,8902-ZEOVF,2023-10-16,Internet,1156.67
653,2311-QYMUQ,2023-09-26,Internet,1197.62
654,3580-GICBM,2022-10-12,Phone,2764.83
655,6198-RTPMF,2023-01-27,Internet,2931.67
656,4236-XPXAV,2022-12-26,Add-on,2714.77
657,5233-AOZUF,2022-06-14,Phone,2995.06
658,2684-EIWEO,2023-08-04,Phone,2632.94
659,2172-EJXVF,2022-08-12,Add-on,2172.2
660,6645-MXQJT,2022-05-04,Internet,1022.69
661,3729-OWRVL,2022-12-10,Add-on,2868.28
662,2831-EBWRN,2023-06-08,Phone,2654.56
663,6828-HMKWP,2022-02-21,Add-on,874.09
664,8433-WXGNA,2022-05-09,Internet,1569.65
665,7663-CUXZB,2022-05-15,Add-on,396.16
666,7798-JVXYM,2023-10-19,Phone,2869.26
667,6584-VQMYT,2022-05-07,Internet,1803.75
668,4081-DYXAV,2022-03-12,Phone,886.56
669,5606-AMZBO,2022-09-30,Phone,1018.72
670,2812-SFXMJ,2022-07-06,Streaming,2945.84
671,8050-WYBND,2022-01-03,Phone,1923.72
672,1328-EUZHC,2022-10-12,Phone,1377.91
673,4079-VTGLK,2022-01-22,Internet,1599.57
674,8332-OSJDW,2022-06-15,Internet,475.94
675,4933-BSAIP,2022-11-06,Internet,410.06
676,6834-NXDCA,2023-04-22,Add-on,1859.58
677,0206-OYVOC,2023-05-13,Add-on,1633.61
678,3508-VLHCZ,2023-03-10,Internet,1205.63
679,4201-JMNGR,2022-08-22,Add-on,1785.12
680,9444-JTXHZ,2023-11-01,Streaming,403.49
681,2266-SJNAT,2023-10-25,Add-on,2843.18
682,8073-IJDCM,2023-12-26,Streaming,1022.39
683,0484-FFVBJ,2023-01-11,Internet,400.98
684,2197-OMWGI,2023-12-31,Internet,674.61
685,5144-PQCDZ,2022-09-03,Add-on,467.33
686,2162-FRZAA,2022-10-30,Internet,700.09
687,9861-PDSZP,2023-02-09,Internet,1366.91
688,7547-EKNFS,2023-10-25,Phone,2266.54
689,0719-SYFRB,2023-12-09,Internet,962.58
690,6733-LRIZX,2022-01-21,Phone,1420.59
691,2684-EIWEO,2022-09-14,Internet,2800.52
692,7721-JXEAW,2023-02-03,Streaming,1028.3
693,3120-FAZKD,2023-06-13,Streaming,2425.22
694,9978-HYCIN,2022-02-20,Internet,641.89
695,8845-LWKGE,2023-03-23,Streaming,699.3
696,4936-YPJNK,2022-09-27,Streaming,1477.23
697,2977-CEBSX,2023-08-18,Streaming,855.49
698,3389-KTRXV,2023-09-28,Add-on,2728.48
699,9025-ZRPVR,2022-09-19,Streaming,342.11
700,2675-OTVVJ,2022-12-31,Phone,1872.36
701,9067-YGSCA,2022-02-18,Add-on,1891.84
702,6701-DHKWQ,2023-06-02,Phone,384.87
703,9944-AEXBM,2023-09-21,Phone,2251.18
704,7037-MTYVW,2022-04-28,Phone,1512.91
705,2612-RRIDN,2023-03-29,Add-on,2224.61
706,7541-YLXCL,2023-10-03,Internet,2515.39
707,7609-YBPXG,2023-02-01,Streaming,1104.12
708,2636-SJDOU,2023-11-14,Streaming,1556.56
709,8595-SIZNC,2022-01-27,Internet,930.13
710,7901-HXJVA,2023-12-12,Internet,764.24
711,7853-WNZSY,2023-01-07,Phone,201.67
712,5294-IMHHT,2022-04-07,Add-on,2898.17
713,1660-HSOOQ,2023-06-13,Phone,1434.6
714,6319-QSUSR,2023-11-16,Streaming,236.6
715,6817-WTYHE,2023-09-05,Internet,225.03
716,4189-NAKJS,2022-07-05,Streaming,1007.39
717,7593-JNWRU,2023-11-27,Internet,239.03
718,1730-VFMWO,2022-08-03,Add-on,1248.64
719,2737-YNGYW,2022-09-08,Phone,376.23
720,0696-UKTOX,2022-08-04,Streaming,309.9
721,9027-TMATR,2022-01-29,Add-on,2074.27
722,5266-PFRQK,2022-04-12,Streaming,2739.16
723,1635-HDGFT,2022-05-03,Internet,1346.28
724,1086-LXKFY,2022-02-23,Streaming,2542.96
725,6522-OIQSX,2022-10-10,Add-on,281.94
726,0621-CXBKL,2023-09-06,Add-on,2377.53
727,6386-SZZKH,2022-04-27,Phone,375.84
728,1216-JWVUX,2023-09-08,Streaming,2547.63
729,4013-TLDHQ,2023-07-11,Internet,2670.63
730,6668-CNMFP,2022-04-24,Streaming,2400.73
731,8993-IZEUX,2023-06-27,Phone,2498.1
732,0164-XAIRP,2023-11-07,Internet,1772.16
733,0851-DFJKB,2023-12-02,Internet,941.68
734,2050-ONYDQ,2022-10-20,Phone,2001.05
735,5043-TRZWM,2022-07-14,Internet,1430.72
736,2636-ALXXZ,2022-10-19,Add-on,214.94
737,9798-OPFEM,2022-09-18,Add-on,1535.11
738,2242-MFOTG,2022-07-26,Internet,2023.33
739,8645-KOMJQ,2023-07-18,Streaming,238.87
740,8221-HVAYI,2022-02-18,Internet,1939.81
741,0754-UKWQP,2022-01-06,Streaming,2027.09
742,3173-NVMPX,2023-01-14,Phone,642.7
743,2239-CFOUJ,2023-01-29,Add-on,1407.01
744,5996-EBTKM,2022-08-12,Add-on,2900.13
745,9674-EHPPG,2022-01-23,Phone,2675.73
746,0784-GTUUK,2023-10-19,Phone,1350.3
747,2796-UUZZO,2022-04-20,Add-on,1179.57
748,6379-RXJRQ,2023-12-25,Phone,547.43
749,5402-HTOTQ,2023-07-07,Internet,298.53
750,6804-GDMOI,2023-02-03,Internet,1032.9
751,1247-QBVSH,2022-06-21,Streaming,2832.79
752,6823-SIDFQ,2023-11-29,Streaming,2884.12
753,1493-AMTIE,2023-12-27,Streaming,2475.05
754,9089-UOWJG,2022-11-02,Internet,1182.31
755,4510-PYUSH,2023-07-18,Add-on,602.15
756,7721-JXEAW,2023-08-05,Streaming,1867.49
757,7783-YKGDV,2023-12-09,Internet,2010.21
758,5451-MHQOF,2022-05-31,Add-on,1388.81
759,4332-MUOEZ,2023-03-04,Phone,2136.61
760,1431-AIDJQ,2023-09-13,Internet,2290.71
761,0031-PVLZI,2023-04-12,Phone,2392.57
762,6870-ZWMNX,2023-09-22,Streaming,1606.43
763,2959-EEXWB,2023-08-30,Add-on,2416.59
764,5649-ANRML,2023-07-10,Internet,271.33
765,2558-BUOZZ,2022-03-08,Streaming,2105.13
766,5149-QYTTU,2022-06-05,Streaming,859.78
767,3389-KTRXV,2022-07-25,Add-on,957.46
768,4402-FTBXC,2022-06-04,Phone,455.64
769,2082-OJVTK,2023-11-22,Streaming,738.7
770,8337-MSSXB,2023-05-24,Add-on,2977.62
771,7572-KPVKK,2023-07-26,Add-on,1363.09
772,5433-KYGHE,2022-03-15,Internet,2797.74
773,0780-XNZFN,2022-02-18,Streaming,656.12
774,3038-PQIUY,2023-04-12,Phone,771.36
775,3005-TYFRD,2023-08-08,Phone,1761.88
776,0969-RGKCU,2023-12-09,Streaming,1178.69
777,5198-HQAEN,2022-06-28,Phone,2002.96
778,3125-RAHBV,2022-02-17,Add-on,1381.73
779,8190-ZTQFB,2022-03-13,Add-on,2472.47
780,5552-ZNFSJ,2022-04-23,Streaming,1408.37
781,2103-ZRXFN,2022-06-08,Phone,1802.58
782,1751-NCDLI,2022-01-30,Add-on,1099.0
783,2237-ZFSMY,2022-04-07,Streaming,2171.31
784,2791-SFVEW,2022-09-08,Add-on,2033.26
785,8313-NDOIA,2023-06-03,Streaming,1311.6
786,5378-IKEEG,2022-04-02,Internet,972.89
787,7997-EASSD,2022-04-23,Internet,1919.49
788,4704-ERYFC,2022-09-16,Streaming,2840.82
789,3737-XBQDD,2022-04-17,Internet,571.4
790,9500-IWPXQ,2023-07-29,Internet,2437.53
791,0230-UBYPQ,2023-01-25,Phone,1720.38
792,9993-LHIEB,2022-12-24,Internet,1671.57
793,9728-FTTVZ,2022-07-18,Phone,2892.72
794,1506-YJTYT,2023-03-03,Internet,1896.45
795,5736-YEJAX,2023-04-23,Internet,2525.45
796,9866-QEVEE,2023-05-18,Add-on,1640.54
797,7107-UBYKY,2023-10-20,Streaming,899.59
798,3508-VLHCZ,2023-07-27,Internet,2144.57
799,0295-QVKPB,2022-04-30,Streaming,2784.9
800,0862-PRCBS,2023-07-27,Streaming,2555.44
801,1848-LBZHY,2022-11-05,Add-on,755.42
802,7025-IWFHT,2023-06-22,Streaming,1087.29
803,3091-FYHKI,2023-09-19,Streaming,1647.27
804,0925-VYDLG,2023-04-20,Internet,1800.49
805,3243-ZHOHY,2023-07-06,Add-on,742.68
806,5895-QSXOD,2022-12-10,Streaming,844.03
807,0270-THENM,2023-09-20,Internet,2324.73
808,8946-BFWSG,2022-05-16,Add-on,2244.89
809,3669-OYSJI,2022-10-04,Internet,2549.78
810,6635-MYYYZ,2023-06-17,Add-on,2812.2
811,2885-HIJDH,2022-01-31,Add-on,1063.13
812,6248-BSHKG,2022-09-04,Phone,2606.87
813,5220-AGAAX,2023-02-15,Phone,2064.83
814,7586-ZATGZ,2022-01-27,Phone,2881.76
815,5651-CPDND,2022-03-14,Streaming,961.81
816,5804-JMYIO,2022-04-07,Internet,955.08
817,9495-REDIY,2023-11-04,Add-on,2172.02
818,7048-GXDAY,2022-12-12,Internet,2799.55
819,6766-HFKLA,2023-04-21,Streaming,2508.76
820,3090-QFUVD,2022-10-27,Phone,2235.71
821,4471-KXAUH,2022-10-26,Phone,1284.47
822,6814-ZPWFQ,2022-10-14,Internet,2209.75
823,2867-UIMSS,2023-03-25,Internet,2443.07
824,2226-ICFDO,2022-07-31,Add-on,2309.2
825,9629-NHXFW,2022-03-17,Internet,2095.07
826,4942-VZZOM,2023-02-05,Add-on,331.97
827,4560-WQAQW,2023-10-17,Add-on,2047.2
828,2558-BUOZZ,2022-02-03,Phone,1539.23
829,9552-TGUZV,2023-05-13,Internet,2892.39
830,9518-RWHZL,2023-05-31,Phone,1900.13
831,4083-EUGRJ,2022-11-24,Add-on,1903.04
832,8276-MQBYC,2022-04-08,Phone,2983.35
833,4749-VFKVB,2023-01-01,Phone,462.05
834,4933-IKULF,2023-12-30,Add-on,973.69
835,5980-NOPLP,2023-04-08,Streaming,2037.02
836,7073-QETQY,2022-01-28,Streaming,1082.66
837,4760-THGOT,2023-12-14,Internet,1169.22
838,2454-RPBRZ,2023-01-21,Phone,2699.41
839,3744-ZRRDZ,2022-09-30,Internet,1822.19
840,8984-EYLLL,2022-05-07,Phone,488.02
841,6214-EDAKZ,2022-07-21,Internet,1070.42
842,5533-RJFTJ,2023-06-05,Internet,412.96
843,7083-YNSKY,2022-10-14,Add-on,1757.16
844,8199-ZLLSA,2023-03-26,Streaming,685.15
845,3522-CDKHF,2022-03-29,Streaming,2599.92
846,9770-KXGQU,2022-11-14,Streaming,1816.48
847,3005-NFMTA,2022-01-19,Add-on,366.25
848,8620-RJPZN,2023-08-16,Streaming,1042.45
849,6823-SIDFQ,2022-04-17,Add-on,1925.75
850,4826-XTSOH,2023-04-03,Phone,1139.4
851,5394-MEITZ,2022-11-07,Add-on,1636.89
852,2691-NZETQ,2023-02-16,Internet,2746.21
853,3943-KDREE,2023-09-16,Internet,1180.1
854,3079-BCHLN,2023-09-27,Phone,1140.44
855,2360-RDGRO,2023-05-13,Phone,2495.32
856,1866-RZZQS,2022-09-01,Internet,1092.52
857,4750-UKWJK,2023-11-21,Streaming,418.28
858,8006-PYCSW,2023-07-31,Streaming,706.65
859,5338-YHWYT,2023-01-15,Streaming,2856.64
860,8774-GSBUN,2023-05-30,Phone,2813.22
861,3896-RCYYE,2022-07-26,Internet,829.47
862,9405-GPBBG,2023-01-29,Add-on,1749.81
863,2691-NZETQ,2022-01-21,Phone,584.63
864,5126-RCXYW,2023-06-11,Internet,2089.1
865,4824-GUCBY,2022-12-09,Streaming,718.86
866,5649-RXQTV,2023-12-19,Streaming,339.41
867,2782-JEEBU,2022-07-21,Streaming,2509.71
868,5043-TRZWM,2022-04-30,Internet,1111.12
869,7975-JMZNT,2023-10-11,Streaming,503.86
870,8050-DVOJX,2023-01-24,Internet,2534.93
871,8775-CEBBJ,2023-06-21,Phone,2334.71
872,4111-BNXIF,2022-08-22,Add-on,2114.52
873,5734-EJKXG,2023-09-25,Streaming,2751.5
874,8058-DMYRU,2023-08-25,Phone,1569.83
875,0420-BWTPW,2022-11-16,Phone,558.56
876,4701-AHWMW,2023-12-13,Internet,371.77
877,6388-TABGU,2022-06-29,Phone,1091.63
878,7508-MYBOG,2023-01-03,Internet,443.13
879,6286-ZHAOK,2022-03-17,Internet,1699.43
880,1987-AUELQ,2023-10-11,Phone,240.6
881,7267-FRMJW,2023-10-12,Internet,1442.54
882,3863-IUBJR,2023-05-11,Internet,699.69
883,0794-YVSGE,2023-06-06,Internet,1231.15
884,6893-ODYYE,2022-07-20,Phone,2090.1
885,3884-HCSWG,2022-12-12,Add-on,1182.7
886,6922-NCEDI,2023-04-28,Internet,1155.75
887,0742-MOABM,2022-08-07,Streaming,2974.1
888,6082-GLJIX,2022-03-01,Phone,2212.68
889,8845-LWKGE,2023-10-21,Phone,1638.81
890,8277-RVRSV,2023-09-11,Internet,1822.25
891,3446-QDSZF,2023-07-04,Phone,1936.51
892,8874-EJNSR,2023-10-08,Streaming,268.81
893,9441-QHEVC,2022-08-09,Add-on,424.74
894,9938-ZREHM,2023-05-17,Phone,2017.73
895,8083-YTZES,2022-05-13,Phone,1220.51
896,5996-EBTKM,2022-02-22,Phone,355.24
897,1622-HSHSF,2023-03-26,Internet,1033.04
898,8859-YSTWS,2022-03-03,Streaming,564.79
899,0420-HLGXF,2022-01-23,Add-on,2765.68
900,1478-VPOAD,2022-02-13,Streaming,768.19
901,0248-IPDFW,2023-07-12,Streaming,602.34
902,4332-MUOEZ,2023-10-21,Phone,1953.27
903,6583-SZVGP,2023-12-29,Add-on,1661.35
904,5495-GPSRW,2022-02-16,Streaming,1812.61
905,6598-KELSS,2022-01-24,Add-on,1420.65
906,6987-XQSJT,2023-10-19,Internet,1508.07
907,0599-XNYDO,2022-03-30,Phone,2380.63
908,7020-OZKXZ,2022-06-23,Internet,815.78
909,5624-BQSSA,2023-07-30,Add-on,1310.28
910,9659-QEQSY,2022-04-29,Phone,2881.91
911,5567-WSELE,2023-10-30,Internet,731.96
912,7142-HVGBG,2022-06-27,Phone,1022.57
913,2952-QAYZF,2022-12-08,Internet,736.39
914,6319-QSUSR,2023-07-22,Streaming,257.39
915,4636-TVXVG,2022-02-28,Phone,955.52
916,7814-LEEVE,2023-03-14,Add-on,330.11
917,1209-VFFOC,2023-03-04,Phone,633.12
918,9309-BZGNT,2023-03-02,Add-on,1215.51
919,4592-IWTJI,2023-01-16,Internet,258.02
920,3462-BJQQA,2023-05-01,Internet,2308.28
921,9961-JBNMK,2022-07-04,Add-on,2427.65
922,9821-POOTN,2023-07-13,Internet,1351.96
923,5895-QSXOD,2023-04-05,Phone,2957.06
924,0114-IGABW,2022-04-12,Internet,2101.18
925,5087-SUURX,2023-07-10,Add-on,2282.42
926,0318-QUUOB,2022-01-15,Add-on,738.44
927,8165-CBKXO,2022-02-20,Streaming,2544.83
928,2400-XIWIO,2022-11-05,Add-on,2846.13
929,8496-EJAUI,2022-02-03,Internet,861.67
930,5934-TSSAU,2023-09-28,Add-on,2122.1
931,1063-DHQJF,2023-08-12,Internet,2291.43
932,5188-HGMLP,2023-09-27,Internet,1054.47
933,5312-TSZVC,2022-07-24,Streaming,1530.03
934,0864-FVJNJ,2022-03-11,Internet,473.11
935,0959-WHOKV,2022-08-18,Add-on,684.67
936,9092-GDZKO,2023-04-25,Add-on,372.4
937,5360-LJCNJ,2023-06-17,Add-on,1768.46
938,5039-LZRQT,2022-04-18,Internet,1950.74
939,7706-DZNKK,2022-08-29,Add-on,2765.13
940,8972-HJWNV,2022-09-08,Phone,1718.12
941,5018-GWURO,2022-05-15,Phone,929.71
942,4373-MAVJG,2022-03-31,Add-on,366.53
943,4361-BKAXE,2023-08-14,Internet,2677.87
944,1251-KRREG,2023-03-16,Add-on,1540.8
945,8782-LKFPK,2023-11-20,Phone,2264.5
946,8512-WIWYV,2022-10-25,Internet,241.02
947,3950-VPYJB,2023-02-11,Add-on,1566.79
948,7190-XHTWJ,2022-11-04,Internet,1112.02
949,6661-HBGWL,2022-04-12,Add-on,284.93
950,0362-ZBZWJ,2022-12-27,Streaming,2371.88
951,7599-NTMDP,2023-09-16,Internet,1636.12
952,7580-UGXNC,2023-11-24,Phone,1132.9
953,4293-ETKAP,2023-09-08,Phone,2456.24
954,7617-EYGLW,2023-06-12,Phone,1451.39
955,4174-LPGTI,2023-08-31,Phone,209.79
956,1200-TUZHR,2022-10-20,Add-on,2844.45
957,6402-ZFPPI,2022-05-26,Add-on,915.91
958,4123-FCVCB,2023-02-08,Internet,2525.61
959,1945-XISKS,2022-01-02,Streaming,2485.96
960,5628-FCGYG,2022-04-29,Streaming,654.65
961,8041-TMEID,2023-08-29,Internet,1527.21
962,7078-NVFAM,2022-07-10,Phone,312.56
963,3648-GZPHF,2022-01-03,Streaming,1192.74
964,3910-MRQOY,2023-05-02,Streaming,2246.74
965,8878-HMWBV,2023-09-15,Internet,863.79
966,2405-LBMUW,2022-06-26,Phone,527.96
967,9272-LSVYH,2022-09-14,Add-on,1619.95
968,9586-JGQKH,2023-06-18,Add-on,1703.56
969,9588-OZDMQ,2023-04-22,Streaming,2092.32
970,9029-FEGVJ,2023-02-02,Add-on,2325.59
971,1087-GRUYI,2023-05-11,Internet,2148.27
972,7537-RBWEA,2022-08-08,Streaming,2567.15
973,2200-DSAAL,2022-06-22,Streaming,824.14
974,6195-MELTI,2023-01-25,Phone,1795.35
975,9272-LSVYH,2023-05-17,Add-on,1208.27
976,6374-AFWOX,2023-07-31,Phone,2893.91
977,9470-YFUYI,2022-09-17,Streaming,1432.78
978,1337-BOZWO,2022-05-11,Add-on,2887.2
979,1814-WFGVS,2022-04-23,Phone,2353.38
980,1163-ONYEY,2023-12-24,Add-on,2211.7
981,7375-WMVMT,2022-01-20,Streaming,1576.38
982,8875-AKBYH,2022-08-03,Streaming,1441.46
983,3774-VBNXY,2022-11-06,Streaming,1674.33
984,3736-BLEPA,2022-09-08,Internet,1022.17
985,4840-ORQXB,2023-05-03,Phone,2732.63
986,5696-CEIQJ,2023-01-17,Phone,2424.13
987,0635-WKOLD,2023-02-13,Streaming,2443.91
988,6080-TCMYC,2022-09-28,Phone,1412.83
989,9800-OUIGR,2023-02-11,Streaming,399.05
990,3923-CSIHK,2023-11-23,Phone,2112.62
991,7030-FZTFM,2022-07-13,Add-on,1248.36
992,0962-CQPWQ,2023-03-17,Phone,2637.2
993,2988-QRAJY,2022-11-09,Streaming,2384.95
994,0013-EXCHZ,2022-03-20,Phone,606.92
995,1131-ALZWV,2022-06-29,Add-on,1884.8
996,2946-KIQSP,2023-11-06,Add-on,2138.2
997,8819-ZBYNA,2023-12-15,Add-on,1790.79
998,5597-GLBUC,2022-01-14,Streaming,1639.32
999,9065-ZCPQX,2022-09-03,Internet,838.02
1000,5404-GGUKR,2022-01-14,Streaming,860.54
1001,2361-FJWNO,2022-04-09,Add-on,2350.42
1002,9933-QRGTX,2022-02-02,Phone,252.33
1003,4013-GUXND,2023-03-12,Add-on,2380.95
1004,3585-ISXZP,2022-09-14,Internet,1675.04
1005,5188-HGMLP,2022-02-03,Internet,2821.42
1006,9625-QNLUX,2022-01-19,Add-on,2992.5
1007,7047-FWEYA,2023-10-26,Streaming,2057.76
1008,0282-NVSJS,2022-09-17,Internet,1354.32
1009,2267-FPIMA,2023-11-07,Add-on,1530.24
1010,8280-MQRQN,2023-08-12,Streaming,771.8
1011,5131-PONJI,2023-02-20,Phone,477.86
1012,2081-VEYEH,2022-05-17,Streaming,1820.54
1013,0314-TKOSI,2022-12-25,Internet,2455.39
1014,0464-WJTKO,2023-12-21,Streaming,932.95
1015,4547-LYTDD,2023-08-02,Streaming,1375.03
1016,0464-WJTKO,2022-04-26,Phone,1753.37
1017,7538-GWHML,2023-02-08,Add-on,2742.11
1018,2357-COQEK,2022-07-21,Streaming,588.17
1019,3088-FVYWK,2023-01-11,Phone,863.27
1020,5110-CHOPY,2022-09-07,Internet,2771.89
1021,2465-BLLEU,2023-03-22,Add-on,310.7
1022,9572-WUKSB,2022-10-05,Internet,2037.12
1023,8395-ETZKQ,2022-04-22,Add-on,1990.67
